"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"dllhost","1","128","2203406249984","7168000","1728512","8424","C:\WINDOWS\system32\DllHost.exe","Microsoft Corporation","0.71875","10.0.22000.1 (WinBuild.160101.0800)","10.0.22000.1","COM Surrogate","Microsoft? Windows? Operating System","Process","8",,"False",,"6876","Microsoft.Win32.SafeHandles.SafeProcessHandle","128","16548",".","0","","System.Diagnostics.ProcessModule (DllHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8424","8424","1728512","1728512","102400","102400","1843200","1843200","7987200","7987200","94584832","2203412807680","True","Normal","1728512","1728512","00:00:00.2500000","dllhost","255","True","1","System.Diagnostics.ProcessStartInfo","9/9/2021 11:36:36 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.7187500","00:00:00.4687500","88027136","2203406249984","False",,,,"7168000","7168000",,
"dpoTelemetrySvc","0","334","4856393728","18792448","15802368","21024",,,,,,,,"Process","8",,,,,,"334","4264",".","0","",,,,,"21024","21024","15802368","15802368","219832","219832","16285696","16285696","23179264","23179264","570077184","4865044480",,,"15802368","15802368",,"dpoTelemetrySvc",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"561426432","4856393728","False",,,,"18792448","18792448",,
"dptf_helper","1","56","2203401543680","4681728","1392640","6792","C:\WINDOWS\system32\Intel\DPTF\dptf_helper.exe","Intel Corporation","1.546875","8.3.10207.5567","8.3.10207.5567","Intel(R) Dynamic Platform and Thermal Framework Utility Application","Intel(R) Dynamic Platform and Thermal Framework Utility Application","Process","8",,"False",,"3676","Microsoft.Win32.SafeHandles.SafeProcessHandle","56","9532",".","0","","System.Diagnostics.ProcessModule (dptf_helper.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","6792","6792","1392640","1392640","93112","93112","1433600","1433600","5332992","5332992","86466560","2203404689408","True","Normal","1392640","1392640","00:00:00.9218750","dptf_helper","255","True","1","System.Diagnostics.ProcessStartInfo","9/9/2021 11:21:20 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.5468750","00:00:00.6250000","83320832","2203401543680","False",,,,"4681728","4681728",,
"Dsapi","0","798","5213650944","69496832","111853568","66816",,,,,,,,"Process","8",,,,,,"798","15152",".","0","",,,,,"66816","66816","111853568","111853568","515384","515384","202895360","202895360","203108352","203108352","993054720","5288022016",,,"111853568","111853568",,"Dsapi",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"918683648","5213650944","False",,,,"69496832","69496832",,
"dwm","1","1658","2205901869056","529178624","1949671424","204912",,,,,,,,"Process","13",,,,,,"1658","1488",".","0","",,,,,"204912","204912","1949671424","1949671424","4138256","4138256","1949671424","1949671424","1106587648","1106587648","-1711304704","2205901885440",,,"1949671424","1949671424",,"dwm",,"True","1","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"-1711321088","2205901869056","False",,,,"529178624","529178624",,
"esif_uf","0","123","2203394039808","6270976","1736704","8800",,,,,,,,"Process","13",,,,,,"123","4296",".","0","",,,,,"8800","8800","1736704","1736704","79320","79320","1863680","1863680","7225344","7225344","80011264","2203398234112",,,"1736704","1736704",,"esif_uf",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"75816960","2203394039808","False",,,,"6270976","6270976",,
"explorer","1","6113","2204527304704","272097280","251969536","2573800","C:\WINDOWS\Explorer.EXE","Microsoft Corporation","1265.671875","10.0.22000.184 (WinBuild.160101.0800)","10.0.22000.184","Windows Explorer","Microsoft? Windows? Operating System","Process","8",,"False",,"5760","Microsoft.Win32.SafeHandles.SafeProcessHandle","6113","10364",".","1704618","","System.Diagnostics.ProcessModule (Explorer.EXE)","1413120","204800","System.Diagnostics.ProcessModuleCollection","2573800","2573800","251969536","251969536","6496392","6496392","301481984","301481984","390176768","390176768","1881808896","2205200031744","True","Normal","251969536","251969536","00:10:25.4062500","explorer","255","True","1","System.Diagnostics.ProcessStartInfo","9/9/2021 11:21:21 PM",,"System.Diagnostics.ProcessThreadCollection","00:21:05.7187500","00:10:40.3125000","1209081856","2204527304704","False",,,,"272097280","272097280",,
"fontdrvhost","0","33","2203389890560","3563520","1826816","6248",,,,,,,,"Process","8",,,,,,"33","1048",".","0","",,,,,"6248","6248","1826816","1826816","42768","42768","1855488","1855488","4796416","4796416","72757248","2203390980096",,,"1826816","1826816",,"fontdrvhost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"71667712","2203389890560","False",,,,"3563520","3563520",,
"fontdrvhost","1","33","2203514568704","9760768","6307840","9376",,,,,,,,"Process","8",,,,,,"33","1412",".","0","",,,,,"9376","9376","6307840","6307840","255560","255560","13156352","13156352","21426176","21426176","347058176","2203665281024",,,"6307840","6307840",,"fontdrvhost",,"True","1","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"196345856","2203514568704","False",,,,"9760768","9760768",,
"GameBar","1","519","2203761029120","2371584","18006016","26792","C:\Program Files\WindowsApps\Microsoft.XboxGamingOverlay_5.721.8052.0_x64__8wekyb3d8bbwe\GameBar.exe","Microsoft Corporation","0.3125","5.721.08052.0","5.721.08052.0","Xbox Game Bar","Xbox Game Bar","Process","8",,"False",,"2360","Microsoft.Win32.SafeHandles.SafeProcessHandle","519","24536",".","0","","System.Diagnostics.ProcessModule (GameBar.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","26792","26792","18006016","18006016","634464","634464","19365888","19365888","59465728","59465728","448049152","2203766272000","True","Normal","18006016","18006016","00:00:00.1718750","GameBar","255","True","1","System.Diagnostics.ProcessStartInfo","9/12/2021 10:10:51 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3125000","00:00:00.1406250","442806272","2203761029120","False",,,,"2371584","2371584",,
"GameBarFTServer","1","229","2203458723840","12247040","2502656","12504","C:\Program Files\WindowsApps\Microsoft.XboxGamingOverlay_5.721.8052.0_x64__8wekyb3d8bbwe\GameBarFTServer.exe","Microsoft Corporation","0.0625","5.721.08052.0","5.721.08052.0","Xbox Game Bar Full Trust COM Server","Xbox Game Bar","Process","8",,"False",,"6840","Microsoft.Win32.SafeHandles.SafeProcessHandle","229","6608",".","0","","System.Diagnostics.ProcessModule (GameBarFTServer.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12504","12504","2502656","2502656","182752","182752","2617344","2617344","13533184","13533184","145760256","2203463983104","True","Normal","2502656","2502656","00:00:00.0625000","GameBarFTServer","255","True","1","System.Diagnostics.ProcessStartInfo","9/12/2021 10:10:51 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","00:00:00","140500992","2203458723840","False",,,,"12247040","12247040",,
"GoogleCrashHandler","0","184","55414784","1417216","1880064","12112",,,,,,,,"Process","4",,,,,,"184","10904",".","0","",,,,,"12112","12112","1880064","1880064","107848","107848","2109440","2109440","9506816","9506816","59351040","59351040",,,"1880064","1880064",,"GoogleCrashHandler",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"55414784","55414784","False",,,,"1417216","1417216",,
"GoogleCrashHandler64","0","165","4392349696","1105920","1867776","9872",,,,,,,,"Process","4",,,,,,"165","10924",".","0","",,,,,"9872","9872","1867776","1867776","119744","119744","1957888","1957888","8613888","8613888","100528128","4395495424",,,"1867776","1867776",,"GoogleCrashHandler64",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"97382400","4392349696","False",,,,"1105920","1105920",,
"GoogleDriveFS","1","219","4657119232","17309696","11104256","17152","C:\Program Files\Google\Drive File Stream\51.0.9.0\GoogleDriveFS.exe","Google, Inc.","0.109375","51.0.9.0","51.0.9.0","Google Drive","Google Drive","Process","8",,"False",,"5904","Microsoft.Win32.SafeHandles.SafeProcessHandle","219","9748",".","0","","System.Diagnostics.ProcessModule (GoogleDriveFS.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17152","17152","11104256","11104256","632216","632216","11272192","11272192","20262912","20262912","367394816","4662362112","True","Normal","11104256","11104256","00:00:00.0781250","GoogleDriveFS","255","True","1","System.Diagnostics.ProcessStartInfo","9/9/2021 11:21:52 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1093750","00:00:00.0312500","362151936","4657119232","False",,,,"17309696","17309696",,
"GoogleDriveFS","1","292","4678287360","31535104","10309632","21136","C:\Program Files\Google\Drive File Stream\51.0.9.0\GoogleDriveFS.exe","Google, Inc.","0.5","51.0.9.0","51.0.9.0","Google Drive","Google Drive","Process","8",,"False",,"3744","Microsoft.Win32.SafeHandles.SafeProcessHandle","292","15684",".","0","","System.Diagnostics.ProcessModule (GoogleDriveFS.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","21136","21136","10309632","10309632","676808","676808","10371072","10371072","34652160","34652160","384368640","4679335936","True","Normal","10309632","10309632","00:00:00.1562500","GoogleDriveFS","255","True","1","System.Diagnostics.ProcessStartInfo","9/11/2021 10:16:10 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.5000000","00:00:00.3437500","383320064","4678287360","False",,,,"31535104","31535104",,
"GoogleDriveFS","1","289","8985042944","36134912","15163392","21408","C:\Program Files\Google\Drive File Stream\51.0.9.0\GoogleDriveFS.exe","Google, Inc.","0.078125","51.0.9.0","51.0.9.0","Google Drive","Google Drive","Process","4",,"False",,"5720","Microsoft.Win32.SafeHandles.SafeProcessHandle","289","16068",".","0","","System.Diagnostics.ProcessModule (GoogleDriveFS.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","21408","21408","15163392","15163392","664936","664936","15290368","15290368","41762816","41762816","387112960","13272014848","True","Idle","15163392","15163392","00:00:00.0625000","GoogleDriveFS","255","True","1","System.Diagnostics.ProcessStartInfo","9/13/2021 9:42:31 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0781250","00:00:00.0156250","395108352","8985042944","False",,,,"36134912","36134912",,
"GoogleDriveFS","1","249","4669104128","22470656","9936896","18824","C:\Program Files\Google\Drive File Stream\51.0.9.0\GoogleDriveFS.exe","Google, Inc.","0.1875","51.0.9.0","51.0.9.0","Google Drive","Google Drive","Process","8",,"False",,"7860","Microsoft.Win32.SafeHandles.SafeProcessHandle","249","18208",".","0","","System.Diagnostics.ProcessModule (GoogleDriveFS.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","18824","18824","9936896","9936896","660312","660312","10059776","10059776","25350144","25350144","378331136","4673298432","True","Normal","9936896","9936896","00:00:00.0625000","GoogleDriveFS","255","True","1","System.Diagnostics.ProcessStartInfo","9/11/2021 10:16:04 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1875000","00:00:00.1250000","374136832","4669104128","False",,,,"22470656","22470656",,
"GoogleDriveFS","1","605","4970618880","54415360","62418944","28072","C:\Program Files\Google\Drive File Stream\51.0.9.0\GoogleDriveFS.exe","Google, Inc.","6.15625","51.0.9.0","51.0.9.0","Google Drive","Google Drive","Process","10",,"False",,"2872","Microsoft.Win32.SafeHandles.SafeProcessHandle","605","18736",".","0","","System.Diagnostics.ProcessModule (GoogleDriveFS.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","28072","28072","62418944","62418944","1087624","1087624","116830208","116830208","152707072","152707072","754917376","5049884672","True","AboveNormal","62418944","62418944","00:00:01.2968750","GoogleDriveFS","255","True","1","System.Diagnostics.ProcessStartInfo","9/11/2021 10:16:04 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:06.1562500","00:00:04.8593750","675651584","4970618880","False",,,,"54415360","54415360",,
"GoogleDriveFS","1","483","9018224640","52125696","30343168","24536","C:\Program Files\Google\Drive File Stream\51.0.9.0\GoogleDriveFS.exe","Google, Inc.","2.25","51.0.9.0","51.0.9.0","Google Drive","Google Drive","Process","8",,"False",,"6848","Microsoft.Win32.SafeHandles.SafeProcessHandle","483","20176",".","0","","System.Diagnostics.ProcessModule (GoogleDriveFS.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","24536","24536","30343168","30343168","675984","675984","33480704","33480704","72040448","72040448","385015808","13269917696","True","Normal","30343168","30343168","00:00:00.2812500","GoogleDriveFS","255","True","1","System.Diagnostics.ProcessStartInfo","9/11/2021 10:16:04 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:02.2500000","00:00:01.9687500","428290048","9018224640","False",,,,"52125696","52125696",,
"GoogleDriveFS","1","379","4688572416","33198080","14434304","24480","C:\Program Files\Google\Drive File Stream\51.0.9.0\GoogleDriveFS.exe","Google, Inc.","7.625","51.0.9.0","51.0.9.0","Google Drive","Google Drive","Process","8",,"False",,"4160","Microsoft.Win32.SafeHandles.SafeProcessHandle","379","20696",".","0","","System.Diagnostics.ProcessModule (GoogleDriveFS.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","24480","24480","14434304","14434304","677632","677632","14651392","14651392","35954688","35954688","408285184","4703252480","True","Normal","14434304","14434304","00:00:05.2187500","GoogleDriveFS","255","True","1","System.Diagnostics.ProcessStartInfo","9/11/2021 10:16:04 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:07.6250000","00:00:02.4062500","393605120","4688572416","False",,,,"33198080","33198080",,
"GoogleDriveFS","1","968","4861124608","79138816","38539264","187632","C:\Program Files\Google\Drive File Stream\51.0.9.0\GoogleDriveFS.exe","Google, Inc.","163.671875","51.0.9.0","51.0.9.0","Google Drive","Google Drive","Process","8",,"False",,"5292","Microsoft.Win32.SafeHandles.SafeProcessHandle","968","23300",".","0","","System.Diagnostics.ProcessModule (GoogleDriveFS.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","187632","187632","38539264","38539264","867184","867184","38862848","38862848","90750976","90750976","584556544","4879523840","True","Normal","38539264","38539264","00:01:39.7031250","GoogleDriveFS","255","True","1","System.Diagnostics.ProcessStartInfo","9/11/2021 10:16:04 AM",,"System.Diagnostics.ProcessThreadCollection","00:02:43.6718750","00:01:03.9687500","566157312","4861124608","False",,,,"79138816","79138816",,
"IAStorDataMgrSvc","0","454","241508352","43622400","36745216","34992",,,,,,,,"Process","8",,,,,,"454","6736",".","0","",,,,,"34992","34992","36745216","36745216","409736","409736","37056512","37056512","56045568","56045568","256339968","256339968",,,"36745216","36745216",,"IAStorDataMgrSvc",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"241508352","241508352","False",,,,"43622400","43622400",,
"IAStorIcon","1","330","277893120","28901376","25866240","24568","C:\Program Files\Intel\Intel(R) Rapid Storage Technology\IAStorIcon.exe","Intel Corporation","0.46875","15.7.5.1025","15.7.5.1025","IAStorIcon","IAStorIcon","Process","8",,"False",,"7348","Microsoft.Win32.SafeHandles.SafeProcessHandle","330","11860",".","0","","System.Diagnostics.ProcessModule (IAStorIcon.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","24568","24568","25866240","25866240","462312","462312","26656768","26656768","38240256","38240256","296382464","296382464","True","Normal","25866240","25866240","00:00:00.2031250","IAStorIcon","255","True","1","System.Diagnostics.ProcessStartInfo","9/9/2021 11:22:45 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.4687500","00:00:00.2656250","277893120","277893120","False",,,,"28901376","28901376",,
"Idle","0","0","8192","8192","61440","272",,,,,,,,"Process","0",,,,,,"0","0",".","0","",,,,,"272","272","61440","61440","0","0","61440","61440","8192","8192","8192","8192",,,"61440","61440",,"Idle",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"8192","8192","False",,,,"8192","8192",,
"igfxCUIService","0","181","2203401846784","8495104","2170880","10936",,,,,,,,"Process","8",,,,,,"181","2916",".","0","",,,,,"10936","10936","2170880","2170880","95208","95208","2322432","2322432","9723904","9723904","92012544","2203410235392",,,"2170880","2170880",,"igfxCUIService",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"83623936","2203401846784","False",,,,"8495104","8495104",,
"igfxEM","1","231","2203459919872","14155776","3985408","15352","C:\WINDOWS\System32\DriverStore\FileRepository\igdlh64.inf_amd64_6670e32d571f0063\igfxEM.exe","Intel Corporation","0.984375","6.15.100.9171","6.15.100.9171","igfxEM Module","Intel(R) Common User Interface","Process","8",,"False",,"5184","Microsoft.Win32.SafeHandles.SafeProcessHandle","231","10728",".","0","","System.Diagnostics.ProcessModule (igfxEM.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15352","15352","3985408","3985408","200440","200440","4173824","4173824","16261120","16261120","149037056","2203467259904","True","Normal","3985408","3985408","00:00:00.6718750","igfxEM","255","True","1","System.Diagnostics.ProcessStartInfo","9/9/2021 11:21:22 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.9843750","00:00:00.3125000","141697024","2203459919872","False",,,,"14155776","14155776",,
"IntelCpHDCPSvc","0","152","2203397697536","7159808","1617920","9168",,,,,,,,"Process","8",,,,,,"152","1816",".","0","",,,,,"9168","9168","1617920","1617920","90896","90896","1806336","1806336","8249344","8249344","86876160","2203405099008",,,"1617920","1617920",,"IntelCpHDCPSvc",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"79474688","2203397697536","False",,,,"7159808","7159808",,
"IntelCpHeciSvc","0","143","2203391119360","6656000","1716224","8352",,,,,,,,"Process","8",,,,,,"143","2020",".","0","",,,,,"8352","8352","1716224","1716224","73648","73648","1806336","1806336","7749632","7749632","80236544","2203398459392",,,"1716224","1716224",,"IntelCpHeciSvc",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"72896512","2203391119360","False",,,,"6656000","6656000",,
"jhi_service","0","133","2203397029888","6328320","1331200","9176",,,,,,,,"Process","8",,,,,,"133","5056",".","0","",,,,,"9176","9176","1331200","1331200","87528","87528","1466368","1466368","7114752","7114752","84049920","2203402272768",,,"1331200","1331200",,"jhi_service",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"78807040","2203397029888","False",,,,"6328320","6328320",,
"jusched","1","407","103137280","16932864","3956736","20536","C:\Program Files (x86)\Common Files\Java\Java Update\jusched.exe","Oracle Corporation","3.984375","2.8.301.9","2.8.301.9","Java Update Scheduler","Java Platform SE Auto Updater","Process","8",,"False",,"6336","Microsoft.Win32.SafeHandles.SafeProcessHandle","407","5604",".","0","","System.Diagnostics.ProcessModule (jusched.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","20536","20536","3956736","3956736","204232","204232","6004736","6004736","20930560","20930560","189038592","189038592","True","Normal","3956736","3956736","00:00:02.1875000","jusched","255","True","1","System.Diagnostics.ProcessStartInfo","9/9/2021 11:22:02 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:03.9843750","00:00:01.7968750","103137280","103137280","False",,,,"16932864","16932864",,
"LMS","0","312","64057344","13021184","4005888","18800",,,,,,,,"Process","8",,,,,,"312","3988",".","0","",,,,,"18800","18800","4005888","4005888","127648","127648","5697536","5697536","16142336","16142336","73838592","73838592",,,"4005888","4005888",,"LMS",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"64057344","64057344","False",,,,"13021184","13021184",,
"LocationNotificationWindows","1","169","2203430494208","2301952","1945600","10464","C:\WINDOWS\System32\LocationNotificationWindows.exe","Microsoft Corporation","0.359375","10.0.22000.1 (WinBuild.160101.0800)","10.0.22000.1","Location Notification","Microsoft? Windows? Operating System","Process","6",,"False",,"6448","Microsoft.Win32.SafeHandles.SafeProcessHandle","169","10824",".","0","","System.Diagnostics.ProcessModule (LocationNotificationWindows.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10464","10464","1945600","1945600","153016","153016","2088960","2088960","9805824","9805824","116891648","2203435114496","True","BelowNormal","1945600","1945600","00:00:00.2031250","LocationNotificationWindows","255","True","1","System.Diagnostics.ProcessStartInfo","9/10/2021 9:10:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3593750","00:00:00.1562500","112271360","2203430494208","False",,,,"2301952","2301952",,
"LsaIso","0","54","2203369922560","3235840","1495040","10192",,,,,,,,"Process","8",,,,,,"54","1020",".","0","",,,,,"10192","10192","1495040","1495040","28416","28416","1589248","1589248","3936256","3936256","53788672","2203372011520",,,"1495040","1495040",,"LsaIso",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"51699712","2203369922560","False",,,,"3235840","3235840",,
"lsass","0","1948","2203447025664","26619904","10805248","32696",,,,,,,,"Process","9",,,,,,"1948","516",".","0","",,,,,"32696","32696","10805248","10805248","226032","226032","11579392","11579392","28995584","28995584","131829760","2203450052608",,,"10805248","10805248",,"lsass",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"128802816","2203447025664","False",,,,"26619904","26619904",,
"Memory Compression","0","0","1197211648","1121447936","2576384","0",,,,,,,,"Process","8",,,,,,"0","2584",".","0","",,,,,"0","0","2576384","2576384","4224","4224","2752512","2752512","1280745472","1280745472","1372717056","1372717056",,,"2576384","2576384",,"Memory Compression",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"1197211648","1197211648","False",,,,"1121447936","1121447936",,
"Microsoft.Photos","1","680","5288652800","1888256","48922624","45192","C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2021.21070.22007.0_x64__8wekyb3d8bbwe\Microsoft.Photos.exe","Microsoft Corporation","0.796875","2021.21070.22007.00000","2021.21070.2200700000-release2021.07","Microsoft.Photos.exe","Microsoft Photos","Process","8",,"False",,"4504","Microsoft.Win32.SafeHandles.SafeProcessHandle","680","25984",".","0","","System.Diagnostics.ProcessModule (Microsoft.Photos.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","45192","45192","48922624","48922624","843160","843160","49930240","49930240","106991616","106991616","997863424","5292830720","True","Normal","48922624","48922624","00:00:00.3593750","Microsoft.Photos","255","True","1","System.Diagnostics.ProcessStartInfo","9/13/2021 11:01:34 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.7968750","00:00:00.4375000","993685504","5288652800","False",,,,"1888256","1888256",,
"MiniSearchHost","1","622","2203812229120","60755968","21663744","32536","C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\MiniSearchHost.exe","Microsoft Corporation","0.75","421.21000.0.0","421.21000.0.0","","Microsoft? Windows? Operating System","Process","8",,"False",,"4564","Microsoft.Win32.SafeHandles.SafeProcessHandle","622","7816",".","0","","System.Diagnostics.ProcessModule (MiniSearchHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","32536","32536","21663744","21663744","746552","746552","26263552","26263552","82583552","82583552","521764864","2203839987712","True","Normal","21663744","21663744","00:00:00.2500000","MiniSearchHost","255","True","1","System.Diagnostics.ProcessStartInfo","9/9/2021 11:35:45 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.7500000","00:00:00.5000000","494006272","2203812229120","False",,,,"60755968","60755968",,
"MpCopyAccelerator","0","97","2203381366784","5636096","2191360","7384",,,,,,,,"Process","8",,,,,,"97","13508",".","0","",,,,,"7384","7384","2191360","2191360","53848","53848","3137536","3137536","7426048","7426048","65814528","2203384037376",,,"2191360","2191360",,"MpCopyAccelerator",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"63143936","2203381366784","False",,,,"5636096","5636096",,
"msedgewebview2","1","558","2255585820672","49881088","47583232","24736","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\93.0.961.38\msedgewebview2.exe",,"0.921875",,,,,"Process","10",,"False",,"8052","Microsoft.Win32.SafeHandles.SafeProcessHandle","558","5312",".","0","","System.Diagnostics.ProcessModule (msedgewebview2.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","24736","24736","47583232","47583232","993432","993432","73748480","73748480","103981056","103981056","861708288","2255719538688","True","AboveNormal","47583232","47583232","00:00:00.2968750","msedgewebview2","255","True","1","System.Diagnostics.ProcessStartInfo","9/10/2021 11:33:49 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.9218750","00:00:00.6250000","727990272","2255585820672","False",,,,"49881088","49881088",,
"msedgewebview2","1","212","2255231696896","17489920","7380992","14000","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\93.0.961.38\msedgewebview2.exe",,"0.125",,,,,"Process","8",,"False",,"6580","Microsoft.Win32.SafeHandles.SafeProcessHandle","212","15600",".","0","","System.Diagnostics.ProcessModule (msedgewebview2.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14000","14000","7380992","7380992","556288","556288","8028160","8028160","19546112","19546112","399032320","2255256862720","True","Normal","7380992","7380992","00:00:00.0937500","msedgewebview2","255","True","1","System.Diagnostics.ProcessStartInfo","9/10/2021 11:33:49 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1250000","00:00:00.0312500","373866496","2255231696896","False",,,,"17489920","17489920",,
"msedgewebview2","1","146","2237831831552","7258112","2007040","9784","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\93.0.961.38\msedgewebview2.exe",,"0.046875",,,,,"Process","8",,"False",,"3636","Microsoft.Win32.SafeHandles.SafeProcessHandle","146","17876",".","0","","System.Diagnostics.ProcessModule (msedgewebview2.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9784","9784","2007040","2007040","115104","115104","2084864","2084864","8134656","8134656","186089472","2237864050688","True","Normal","2007040","2007040","00:00:00.0312500","msedgewebview2","255","True","1","System.Diagnostics.ProcessStartInfo","9/10/2021 11:33:49 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","00:00:00.0156250","153870336","2237831831552","False",,,,"7258112","7258112",,
"msedgewebview2","1","302","2255321968640","30023680","10162176","18720","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\93.0.961.38\msedgewebview2.exe",,"21.46875",,,,,"Process","8",,"False",,"7204","Microsoft.Win32.SafeHandles.SafeProcessHandle","302","18368",".","0","","System.Diagnostics.ProcessModule (msedgewebview2.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","18720","18720","10162176","10162176","602208","602208","11603968","11603968","31920128","31920128","599404544","2255457234944","True","Normal","10162176","10162176","00:00:12.2031250","msedgewebview2","255","True","1","System.Diagnostics.ProcessStartInfo","9/10/2021 11:33:49 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:21.4687500","00:00:09.2656250","464138240","2255321968640","False",,,,"30023680","30023680",,
