"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"svchost","1","312","2203482845184","9097216","3837952","15360","C:\Windows\system32\svchost.exe","Microsoft Corporation","0.40625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3108","Microsoft.Win32.SafeHandles.SafeProcessHandle","312","2372",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15360","15360","3837952","3837952","235208","235208","3997696","3997696","17526784","17526784","166825984","2203485048832","True","Normal","3837952","3837952","00:00:00.2187500","svchost","3","True","1","System.Diagnostics.ProcessStartInfo","11/23/2020 2:50:53 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.4062500","00:00:00.1875000","164622336","2203482845184","False",,,,"9097216","9097216",,
"svchost","0","222","2203431661568","0","4411392","12760","C:\Windows\System32\svchost.exe","Microsoft Corporation","0.21875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2784","Microsoft.Win32.SafeHandles.SafeProcessHandle","222","3296",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12760","12760","4411392","4411392","152824","152824","5070848","5070848","19615744","19615744","123781120","2203442003968","True","Normal","4411392","4411392","00:00:00.1406250","svchost","3","True","0","System.Diagnostics.ProcessStartInfo","11/23/2020 2:53:30 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2187500","00:00:00.0781250","113438720","2203431661568","False",,,,"0","0",,
"svchost","1","656","2203507085312","8351744","9699328","27896","C:\Windows\system32\svchost.exe","Microsoft Corporation","1.84375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3484","Microsoft.Win32.SafeHandles.SafeProcessHandle","656","3996",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","27896","27896","9699328","9699328","312152","312152","9707520","9707520","35012608","35012608","197787648","2203516010496","True","Normal","9699328","9699328","00:00:00.8906250","svchost","3","True","1","System.Diagnostics.ProcessStartInfo","11/23/2020 2:50:45 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.8437500","00:00:00.9531250","188862464","2203507085312","False",,,,"8351744","8351744",,
"svchost","0","225","2203401621504","811008","2596864","12864",,,"0.15625",,,,,"Process","8",,,,,,"225","5444",".","0","",,,,,"12864","12864","2596864","2596864","82992","82992","3051520","3051520","10305536","10305536","88121344","2203406344192",,,"2596864","2596864","00:00:00.1093750","svchost",,"True","0","System.Diagnostics.ProcessStartInfo","11/23/2020 2:52:03 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1562500","00:00:00.0468750","83398656","2203401621504","False",,,,"811008","811008",,
"System","0","2522","3989504","0","200704","272",,,"366.734375",,,,,"Process","8",,,,,,"2522","4",".","0","",,,,,"272","272","200704","200704","0","0","221184","221184","884736","884736","14831616","14831616",,,"200704","200704","00:06:06.7343750","System",,"True","0","System.Diagnostics.ProcessStartInfo","11/23/2020 2:49:10 PM",,"System.Diagnostics.ProcessThreadCollection","00:06:06.7343750","00:00:00","3989504","3989504","False",,,,"0","0",,
"SystemSettings","1","695","2203710365696","0","23396352","35424","C:\Windows\ImmersiveControlPanel\SystemSettings.exe","Microsoft Corporation","0.703125","10.0.19041.610 (WinBuild.160101.0800)","10.0.19041.610","Settings","Microsoft? Windows? Operating System","Process","8",,"False",,"1380","Microsoft.Win32.SafeHandles.SafeProcessHandle","695","4000",".","196678","Settings","System.Diagnostics.ProcessModule (SystemSettings.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","35424","35424","23396352","23396352","694816","694816","52727808","52727808","113672192","113672192","421228544","2203739451392","True","Normal","23396352","23396352","00:00:00.3906250","SystemSettings","3","False","1","System.Diagnostics.ProcessStartInfo","11/23/2020 2:53:02 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.7031250","00:00:00.3125000","392142848","2203710365696","False",,,,"0","0",,
"TabTip","1","316","2203478147072","4288512","3854336","16440","C:\Program Files\Common Files\microsoft shared\ink\TabTip.exe","Microsoft Corporation","0.96875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Touch Keyboard and Handwriting Panel","Microsoft? Windows? Operating System","Process","13",,"False",,"3344","Microsoft.Win32.SafeHandles.SafeProcessHandle","316","5744",".","0","","System.Diagnostics.ProcessModule (TabTip.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","16440","16440","3854336","3854336","247096","247096","3854336","3854336","15646720","15646720","161329152","2203479552000","True","High","3854336","3854336","00:00:00.6406250","TabTip","3","True","1","System.Diagnostics.ProcessStartInfo","11/23/2020 2:51:15 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.9687500","00:00:00.3281250","159924224","2203478147072","False",,,,"4288512","4288512",,
"taskhostw","1","314","2203464785920","253952","6266880","32288","C:\Windows\system32\taskhostw.exe","Microsoft Corporation","1.03125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Tasks","Microsoft? Windows? Operating System","Process","8",,"False",,"3376","Microsoft.Win32.SafeHandles.SafeProcessHandle","314","4044",".","0","","System.Diagnostics.ProcessModule (taskhostw.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","32288","32288","6266880","6266880","184536","184536","8155136","8155136","13529088","13529088","152100864","2203470323712","True","Normal","6266880","6266880","00:00:00.5156250","taskhostw","3","True","1","System.Diagnostics.ProcessStartInfo","11/23/2020 2:50:45 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.0312500","00:00:00.5156250","146563072","2203464785920","False",,,,"253952","253952",,
"TextInputHost","1","531","2203599208448","3850240","13606912","23344","C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\InputApp\TextInputHost.exe","Microsoft Corporation","1.078125","2001.22012.0.31","2001.22012.0.31","","Microsoft? Windows? Operating System","Process","8",,"False",,"2984","Microsoft.Win32.SafeHandles.SafeProcessHandle","531","5700",".","263058","Microsoft Text Input Application","System.Diagnostics.ProcessModule (TextInputHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","23344","23344","13606912","13606912","454312","454312","13836288","13836288","46182400","46182400","290676736","2203608899584","True","Normal","13606912","13606912","00:00:00.6718750","TextInputHost","3","True","1","System.Diagnostics.ProcessStartInfo","11/23/2020 3:36:23 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.0781250","00:00:00.4062500","280985600","2203599208448","False",,,,"3850240","3850240",,
"VGAuthService","0","169","2203415965696","0","3313664","11728","C:\Program Files\VMware\VMware Tools\VMware VGAuth\VGAuthService.exe","VMware, Inc.","0.109375","11.1.5.55006","1.0.0 build-16722626","VMware Guest Authentication Service","VMware Guest Authentication","Process","8",,"False",,"3780","Microsoft.Win32.SafeHandles.SafeProcessHandle","169","2336",".","0","","System.Diagnostics.ProcessModule (VGAuthService.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11728","11728","3313664","3313664","123792","123792","3465216","3465216","11112448","11112448","102985728","2203421208576","True","Normal","3313664","3313664","00:00:00.0781250","VGAuthService","3","True","0","System.Diagnostics.ProcessStartInfo","11/23/2020 2:49:48 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1093750","00:00:00.0312500","97742848","2203415965696","False",,,,"0","0",,
"vm3dservice","0","105","2203392319488","0","1413120","7264","C:\Windows\system32\vm3dservice.exe","VMware, Inc.","0.015625","8.17.01.0001","8.17.01.0001 - build-16387846","VMware SVGA Helper Service","VMware SVGA 3D","Process","8",,"False",,"1620","Microsoft.Win32.SafeHandles.SafeProcessHandle","105","1696",".","0","","System.Diagnostics.ProcessModule (vm3dservice.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7264","7264","1413120","1413120","78912","78912","1556480","1556480","5963776","5963776","79339520","2203397562368","True","Normal","1413120","1413120","00:00:00.0156250","vm3dservice","3","True","0","System.Diagnostics.ProcessStartInfo","11/23/2020 2:49:39 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","74096640","2203392319488","False",,,,"0","0",,
"vm3dservice","1","110","2203415310336","0","1507328","8216","C:\Windows\System32\vm3dservice.exe","VMware, Inc.","0.015625","8.17.01.0001","8.17.01.0001 - build-16387846","VMware SVGA Helper Service","VMware SVGA 3D","Process","8",,"False",,"2476","Microsoft.Win32.SafeHandles.SafeProcessHandle","110","3624",".","0","","System.Diagnostics.ProcessModule (vm3dservice.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8216","8216","1507328","1507328","122928","122928","1642496","1642496","6778880","6778880","102301696","2203420524544","True","Normal","1507328","1507328","00:00:00.0156250","vm3dservice","3","True","1","System.Diagnostics.ProcessStartInfo","11/23/2020 2:51:27 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","97087488","2203415310336","False",,,,"0","0",,
"vmtoolsd","0","291","2203440689152","5206016","6639616","20000","C:\Program Files\VMware\VMware Tools\vmtoolsd.exe","VMware, Inc.","6.96875","11.1.5.22735","11.1.5 build-16724464","VMware Tools Core Service","VMware Tools","Process","13",,"False",,"3468","Microsoft.Win32.SafeHandles.SafeProcessHandle","291","2320",".","0","","System.Diagnostics.ProcessModule (vmtoolsd.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","20000","20000","6639616","6639616","167184","167184","6651904","6651904","18239488","18239488","123604992","2203441827840","True","High","6639616","6639616","00:00:05.2031250","vmtoolsd","3","True","0","System.Diagnostics.ProcessStartInfo","11/23/2020 2:49:48 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:06.9687500","00:00:01.7656250","122466304","2203440689152","False",,,,"5206016","5206016",,
"vmtoolsd","1","485","2203561050112","4104192","19841024","28640","C:\Program Files\VMware\VMware Tools\vmtoolsd.exe","VMware, Inc.","6.75","11.1.5.22735","11.1.5 build-16724464","VMware Tools Core Service","VMware Tools","Process","8",,"False",,"2656","Microsoft.Win32.SafeHandles.SafeProcessHandle","485","4388",".","0","","System.Diagnostics.ProcessModule (vmtoolsd.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","28640","28640","19841024","19841024","318528","318528","22745088","22745088","39976960","39976960","244924416","2203563147264","True","Normal","19841024","19841024","00:00:01.8281250","vmtoolsd","3","True","1","System.Diagnostics.ProcessStartInfo","11/23/2020 2:51:27 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:06.7500000","00:00:04.9218750","242827264","2203561050112","False",,,,"4104192","4104192",,
"wininit","0","164","2203387486208","0","1376256","11240",,,"0.0625",,,,,"Process","13",,,,,,"164","544",".","0","",,,,,"11240","11240","1376256","1376256","77040","77040","1937408","1937408","7290880","7290880","81907712","2203400130560",,,"1376256","1376256","00:00:00.0625000","wininit",,"True","0","System.Diagnostics.ProcessStartInfo","11/23/2020 2:49:24 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","00:00:00","69263360","2203387486208","False",,,,"0","0",,
"winlogon","1","271","2203421556736","0","2740224","12872","C:\Windows\system32\winlogon.exe","Microsoft Corporation","0.125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Windows Logon Application","Microsoft? Windows? Operating System","Process","13",,"False",,"3860","Microsoft.Win32.SafeHandles.SafeProcessHandle","271","588",".","0","","System.Diagnostics.ProcessModule (winlogon.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12872","12872","2740224","2740224","147496","147496","3743744","3743744","12824576","12824576","107937792","2203426160640","True","High","2740224","2740224","00:00:00.0937500","winlogon","3","True","1","System.Diagnostics.ProcessStartInfo","11/23/2020 2:49:24 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1250000","00:00:00.0312500","103333888","2203421556736","False",,,,"0","0",,
"WinStore.App","1","985","5162266624","0","49459200","65968","C:\Program Files\WindowsApps\Microsoft.WindowsStore_12011.1001.1.0_x64__8wekyb3d8bbwe\WinStore.App.exe","Microsoft Corporation","2.046875","12011.1001.1.0","12011.1001.1.0","Store","Windows Store","Process","8",,"False",,"2860","Microsoft.Win32.SafeHandles.SafeProcessHandle","985","4176",".","66312","Microsoft Store","System.Diagnostics.ProcessModule (WinStore.App.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","65968","65968","49459200","49459200","1068776","1068776","64454656","64454656","153067520","153067520","890449920","5185417216","True","Normal","49459200","49459200","00:00:01.2031250","WinStore.App","3","False","1","System.Diagnostics.ProcessStartInfo","11/23/2020 2:53:22 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:02.0468750","00:00:00.8437500","867299328","5162266624","False",,,,"0","0",,
"wlms","0","56","2203367608320","0","753664","4880","C:\Windows\system32\wlms\wlms.exe","Microsoft Corporation","0","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Windows License Monitoring Service","Microsoft? Windows? Operating System","Process","8",,"False",,"3204","Microsoft.Win32.SafeHandles.SafeProcessHandle","56","2428",".","0","","System.Diagnostics.ProcessModule (wlms.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","4880","4880","753664","753664","27936","27936","827392","827392","3588096","3588096","51294208","2203369517056","True","Normal","753664","753664","00:00:00","wlms","3","True","0","System.Diagnostics.ProcessStartInfo","11/23/2020 2:49:49 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","00:00:00","49385472","2203367608320","False",,,,"0","0",,
"WmiPrvSE","0","350","2203414048768","7876608","10358784","16904","C:\Windows\system32\wbem\wmiprvse.exe","Microsoft Corporation","19.328125","10.0.19041.546 (WinBuild.160101.0800)","10.0.19041.546","WMI Provider Host","Microsoft? Windows? Operating System","Process","8",,"False",,"3120","Microsoft.Win32.SafeHandles.SafeProcessHandle","350","3280",".","0","","System.Diagnostics.ProcessModule (wmiprvse.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","16904","16904","10358784","10358784","105128","105128","10760192","10760192","17383424","17383424","105357312","2203423580160","True","Normal","10358784","10358784","00:00:11.8437500","WmiPrvSE","3","True","0","System.Diagnostics.ProcessStartInfo","11/23/2020 2:50:20 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:19.3281250","00:00:07.4843750","95825920","2203414048768","False",,,,"7876608","7876608",,
"WUDFHost","0","415","2203395182592","0","2224128","13272","C:\Windows\System32\WUDFHost.exe","Microsoft Corporation","3.3125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Windows Driver Foundation - User-mode Driver Framework Host Process","Microsoft? Windows? Operating System","Process","8",,"False",,"3684","Microsoft.Win32.SafeHandles.SafeProcessHandle","415","908",".","0","","System.Diagnostics.ProcessModule (WUDFHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13272","13272","2224128","2224128","86168","86168","2379776","2379776","8343552","8343552","79745024","2203397967872","True","Normal","2224128","2224128","00:00:01.7031250","WUDFHost","3","True","0","System.Diagnostics.ProcessStartInfo","11/23/2020 2:49:30 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:03.3125000","00:00:01.6093750","76959744","2203395182592","False",,,,"0","0",,
"YourPhone","1","703","5098962944","0","26517504","47080","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.20101.99.0_x64__8wekyb3d8bbwe\YourPhone.exe","Microsoft Corporation","0.90625","1.20101.99.0","1.20101.99.0","YourPhone","Microsoft Your Phone","Process","8",,"False",,"2852","Microsoft.Win32.SafeHandles.SafeProcessHandle","703","5092",".","0","","System.Diagnostics.ProcessModule (YourPhone.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","47080","47080","26517504","26517504","633584","633584","26800128","26800128","56926208","56926208","812384256","5107351552","True","Normal","26517504","26517504","00:00:00.6718750","YourPhone","3","True","1","System.Diagnostics.ProcessStartInfo","11/23/2020 2:51:08 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.9062500","00:00:00.2343750","803995648","5098962944","False",,,,"0","0",,
